SalesID,JuiceID,Quantity
TR04811,JU00912,2
TR04812,JU00039,3
TR04812,JU00281,2
TR04812,JU00804,5
TR04813,JU00097,1
TR04813,JU00160,5
TR04813,JU00266,2
TR04813,JU00906,4
TR04814,JU00642,3
TR04814,JU00849,4
TR04814,JU00964,3
TR04815,JU00794,1
TR04816,JU00434,5
TR04816,JU00635,5
TR04817,JU00113,2
TR04817,JU00137,2
TR04818,JU00981,1
TR04819,JU00117,1
TR04820,JU00341,1
TR04821,JU00473,5
TR04822,JU00563,3
TR04823,JU00449,3
TR04823,JU00817,5
TR04823,JU00842,4
TR04824,JU00068,3
TR04825,JU00926,2
TR04826,JU00506,5
TR04827,JU00147,5
TR04827,JU00397,5
TR04827,JU00728,4
TR04828,JU00275,1
TR04828,JU00691,5
TR04828,JU00876,1
TR04828,JU00969,5
TR04828,JU00971,5
TR04829,JU00010,1
TR04829,JU00492,5
TR04829,JU00775,4
TR04830,JU00003,4
TR04830,JU00723,5
TR04831,JU00410,1
TR04831,JU00448,5
TR04831,JU00784,1
TR04831,JU00829,2
TR04832,JU00007,5
TR04832,JU00171,2
TR04832,JU00314,3
TR04833,JU00107,2
TR04833,JU00119,5
TR04833,JU00428,1
TR04833,JU00624,3
TR04834,JU00122,4
TR04834,JU00753,2
TR04835,JU00043,2
TR04835,JU00061,3
TR04835,JU00257,2
TR04835,JU00539,3
TR04835,JU00877,1
TR04836,JU00129,3
TR04836,JU00922,1
TR04837,JU00003,3
TR04837,JU00507,5
TR04837,JU00564,4
TR04837,JU00802,3
TR04838,JU00532,2
TR04838,JU00854,5
TR04838,JU00877,1
TR04838,JU00897,2
TR04839,JU00334,1
TR04839,JU00442,4
TR04839,JU00491,3
TR04839,JU00956,4
TR04839,JU00962,2
TR04840,JU00186,5
TR04840,JU00401,1
TR04840,JU00451,2
TR04841,JU00158,5
TR04842,JU00645,1
TR04842,JU00753,3
TR04843,JU00959,1
TR04844,JU00126,4
TR04844,JU00885,3
TR04845,JU00858,2
TR04846,JU00559,1
TR04847,JU00456,4
TR04847,JU00645,5
TR04848,JU00709,5
TR04849,JU00045,1
TR04849,JU00384,4
TR04850,JU00269,1
TR04850,JU00420,2
TR04851,JU00801,4
TR04852,JU00140,3
TR04852,JU00525,5
TR04852,JU00778,1
TR04853,JU00191,2
TR04853,JU00798,2
TR04854,JU00035,3
TR04854,JU00387,3
TR04855,JU00243,2
TR04855,JU00960,1
TR04856,JU00183,2
TR04856,JU00525,3
TR04856,JU00884,1
TR04857,JU00398,2
TR04858,JU00330,2
TR04858,JU00640,2
TR04858,JU00946,3
TR04859,JU00312,2
TR04859,JU00333,5
TR04859,JU00475,1
TR04859,JU00485,2
TR04860,JU00152,2
TR04860,JU00709,3
TR04860,JU00743,2
TR04861,JU00019,4
TR04861,JU00020,1
TR04861,JU00464,5
TR04861,JU00696,2
TR04862,JU00175,1
TR04862,JU00193,1
TR04862,JU00254,5
TR04862,JU00644,5
TR04862,JU00821,3
TR04863,JU00913,1
TR04864,JU00412,3
TR04864,JU00666,3
TR04864,JU00801,3
TR04864,JU00848,2
TR04864,JU00905,3
TR04865,JU00026,1
TR04865,JU00212,2
TR04865,JU00227,4
TR04866,JU00148,5
TR04866,JU00185,2
TR04866,JU00220,1
TR04866,JU00537,3
TR04866,JU00623,1
TR04866,JU00822,3
TR04866,JU00952,3
TR04867,JU00370,2
TR04867,JU00569,5
TR04868,JU00642,1
TR04869,JU00199,3
TR04869,JU00410,2
TR04869,JU00524,5
TR04870,JU00755,2
TR04870,JU00857,2
TR04870,JU00952,1
TR04871,JU00116,1
TR04871,JU00126,1
TR04871,JU00382,2
TR04872,JU00102,3
TR04872,JU00397,3
TR04872,JU00608,1
TR04873,JU00126,1
TR04873,JU00607,1
TR04874,JU00142,5
TR04874,JU00206,4
TR04874,JU00327,3
TR04874,JU00407,1
TR04875,JU00754,1
TR04876,JU00820,2
TR04876,JU00871,1
TR04877,JU00343,5
TR04877,JU00605,1
TR04877,JU00792,3
TR04878,JU00701,2
TR04878,JU00877,5
TR04879,JU00193,2
TR04879,JU00252,5
TR04879,JU00368,1
TR04879,JU00796,3
TR04879,JU00911,1
TR04880,JU00706,1
TR04881,JU00112,4
TR04882,JU00091,2
TR04883,JU00042,4
TR04883,JU00591,3
TR04884,JU00279,3
TR04884,JU00933,3
TR04885,JU00065,2
TR04886,JU00261,4
TR04886,JU00662,1
TR04886,JU00770,2
TR04886,JU00890,2
TR04887,JU00355,5
TR04887,JU00429,3
TR04887,JU00791,4
TR04888,JU00780,3
TR04889,JU00051,5
TR04889,JU00165,1
TR04890,JU00367,2
TR04891,JU00323,1
TR04891,JU00573,4
TR04892,JU00186,3
TR04892,JU00708,2
TR04893,JU00164,5
TR04893,JU00318,3
TR04893,JU00856,4
TR04893,JU00997,5
TR04894,JU00247,1
TR04894,JU00451,4
TR04894,JU00986,2
TR04895,JU00630,4
TR04896,JU00225,2
TR04896,JU00477,2
TR04896,JU00664,4
TR04896,JU00739,5
TR04896,JU00897,1
TR04897,JU00789,3
TR04897,JU00819,1
TR04898,JU00163,1
TR04898,JU00306,3
TR04898,JU00643,5
TR04899,JU00052,2
TR04899,JU00522,5
TR04899,JU00727,2
TR04900,JU00284,2
TR04900,JU00569,2
TR04900,JU00874,2
TR04901,JU00359,3
TR04901,JU00861,4
TR04902,JU00529,2
TR04903,JU00042,2
TR04903,JU00202,1
TR04903,JU00638,1
TR04904,JU00135,3
TR04904,JU00662,5
TR04905,JU00172,1
TR04905,JU00794,1
TR04905,JU00864,1
TR04905,JU00918,5
TR04906,JU00071,2
TR04906,JU00138,4
TR04906,JU00448,3
TR04907,JU00113,1
TR04908,JU00225,3
TR04908,JU00250,4
TR04908,JU00264,4
TR04908,JU00444,1
TR04908,JU00475,3
TR04908,JU00895,3
TR04909,JU00067,2
TR04909,JU00511,2
TR04909,JU00583,5
TR04909,JU00609,2
TR04910,JU00182,2
TR04910,JU00256,5
TR04910,JU00401,5
TR04911,JU00421,5
TR04911,JU00531,5
TR04911,JU00815,5
TR04912,JU00258,5
TR04912,JU00941,3
TR04913,JU00041,1
TR04913,JU00154,3
TR04913,JU00881,1
TR04914,JU00021,2
TR04914,JU00284,4
TR04914,JU00532,5
TR04914,JU00781,3
TR04915,JU00080,4
TR04915,JU00622,1
TR04916,JU00132,2
TR04916,JU00180,5
TR04917,JU00178,1
TR04917,JU00221,2
TR04917,JU00470,5
TR04918,JU00420,3
TR04918,JU00594,2
TR04919,JU00253,4
TR04919,JU00826,2
TR04919,JU00881,5
TR04920,JU00081,1
TR04921,JU00046,5
TR04921,JU00075,3
TR04921,JU00194,3
TR04921,JU00336,1
TR04922,JU00501,3
TR04923,JU00395,5
TR04923,JU00873,5
TR04923,JU00876,3
TR04924,JU00124,3
TR04924,JU00186,2
TR04924,JU00206,2
TR04925,JU00074,4
TR04925,JU00313,3
TR04925,JU00918,1
TR04926,JU00055,1
TR04926,JU00169,3
TR04927,JU00366,4
TR04927,JU00715,2
TR04928,JU00229,1
TR04928,JU00979,3
TR04929,JU00786,4
TR04930,JU00331,1
TR04930,JU00537,3
TR04931,JU00301,5
TR04932,JU00393,3
TR04932,JU00862,2
TR04933,JU00008,3
TR04934,JU00504,2
TR04934,JU00937,3
TR04935,JU00173,2
TR04936,JU00957,5
TR04937,JU00099,4
TR04937,JU00202,3
TR04937,JU00445,3
TR04938,JU00406,4
TR04938,JU00893,2
TR04938,JU00966,2
TR04939,JU00467,3
TR04939,JU00751,2
TR04940,JU00092,4
TR04940,JU00816,4
TR04941,JU00511,2
TR04941,JU00512,4
TR04941,JU00830,2
TR04942,JU00938,5
TR04943,JU00195,1
TR04944,JU00310,1
TR04944,JU00471,3
TR04944,JU00590,2
TR04945,JU00456,2
TR04945,JU00866,4
TR04946,JU00278,1
TR04946,JU00303,4
TR04947,JU00103,3
TR04947,JU00131,5
TR04947,JU00519,5
TR04947,JU00919,2
TR04948,JU00288,1
TR04948,JU00320,1
TR04948,JU00649,3
TR04949,JU00312,5
TR04949,JU00593,4
TR04949,JU00736,3
TR04950,JU00146,3
TR04950,JU00480,2
TR04951,JU00137,5
TR04951,JU00646,1
TR04951,JU00703,5
TR04952,JU00414,5
TR04952,JU00815,2
TR04953,JU00325,1
TR04953,JU00340,1
TR04954,JU00690,5
TR04954,JU00918,2
TR04955,JU00419,2
TR04955,JU00718,5
TR04955,JU00735,1
TR04956,JU00616,3
TR04957,JU00652,3
TR04958,JU00034,1
TR04958,JU00258,5
TR04958,JU00610,1
TR04959,JU00482,1
TR04959,JU00879,5
TR04960,JU00207,1
TR04960,JU00288,3
TR04960,JU00579,4
TR04960,JU00749,5
TR04961,JU00898,3
TR04961,JU00997,1
TR04962,JU00163,5
TR04962,JU00548,5
TR04962,JU00725,5
TR04962,JU00960,3
TR04963,JU00563,3
TR04963,JU00708,1
TR04964,JU00194,3
TR04965,JU00266,5
TR04965,JU00401,5
TR04966,JU00101,5
TR04966,JU00116,4
TR04966,JU00292,5
TR04966,JU00387,5
TR04966,JU00522,4
TR04967,JU00211,2
TR04967,JU00413,5
TR04968,JU00159,2
TR04968,JU00277,3
TR04968,JU00585,2
TR04969,JU00549,5
TR04969,JU00702,4
TR04969,JU00743,5
TR04970,JU00202,4
TR04970,JU00881,4
TR04971,JU00068,2
TR04971,JU00227,4
TR04971,JU00621,5
TR04971,JU00798,4
TR04972,JU00282,3
TR04973,JU00359,5
TR04973,JU00742,4
TR04974,JU00549,2
TR04974,JU00738,5
TR04975,JU00375,5
TR04975,JU00630,4
TR04976,JU00065,1
TR04976,JU00240,3
TR04977,JU00129,5
TR04977,JU00281,1
TR04977,JU00708,4
TR04978,JU00255,4
TR04978,JU00744,4
TR04979,JU00920,5
TR04980,JU00316,1
TR04980,JU00340,5
TR04981,JU00167,1
TR04981,JU00964,4
TR04982,JU00170,5
TR04982,JU00228,3
TR04983,JU00275,3
TR04983,JU00472,5
TR04983,JU00691,3
TR04983,JU00737,3
TR04983,JU00825,1
TR04984,JU00184,2
TR04984,JU00394,1
TR04984,JU00428,3
TR04984,JU00959,1
TR04985,JU00209,1
TR04985,JU00309,5
TR04985,JU00686,3
TR04985,JU00986,2
TR04986,JU00181,5
TR04986,JU00193,2
TR04986,JU00687,5
TR04987,JU00419,5
TR04987,JU00518,1
TR04988,JU00170,3
TR04988,JU00503,4
TR04989,JU00005,5
TR04989,JU00626,1
TR04990,JU00412,1
TR04990,JU00549,5
TR04991,JU00242,1
TR04991,JU00872,3
TR04991,JU00925,2
TR04992,JU00405,4
TR04992,JU00480,5
TR04992,JU00847,4
TR04992,JU00970,4
TR04993,JU00587,1
TR04994,JU00609,4
TR04995,JU00578,2
TR04995,JU00814,3
TR04996,JU00459,2
TR04997,JU00050,4
TR04997,JU00258,1
TR04997,JU00282,4
TR04998,JU00956,1
TR04999,JU00056,4
TR04999,JU00408,2
TR04999,JU00603,5
TR05000,JU00043,3
TR05000,JU00374,4
TR05001,JU00014,2
TR05001,JU00436,4
TR05002,JU00284,2
TR05002,JU00585,1
TR05003,JU00802,5
TR05004,JU00565,5
TR05004,JU00653,3
TR05004,JU00921,3
TR05005,JU00021,5
TR05005,JU00576,5
TR05005,JU00670,5
TR05006,JU00567,5
TR05007,JU00055,3
TR05007,JU00158,1
TR05007,JU00219,1
TR05007,JU00438,3
TR05008,JU00352,4
TR05008,JU00366,4
TR05008,JU00456,5
TR05008,JU00743,2
TR05008,JU00993,2
TR05009,JU00861,4
TR05010,JU00312,4
TR05010,JU00421,1
TR05011,JU00323,3
TR05011,JU00615,4
TR05011,JU00687,5
TR05011,JU00731,1
TR05011,JU00751,2
TR05012,JU00300,1
TR05012,JU00820,1
TR05013,JU00452,3
TR05014,JU00055,5
TR05014,JU00489,3
TR05014,JU00795,1
TR05015,JU00545,4
TR05016,JU00474,4
TR05017,JU00010,3
TR05017,JU00159,5
TR05017,JU00335,4
TR05017,JU00349,5
TR05017,JU00513,3
TR05018,JU00910,1
TR05019,JU00430,2
TR05019,JU00825,1
TR05019,JU00878,1
TR05020,JU00805,5
TR05021,JU00017,2
TR05021,JU00179,1
TR05021,JU00690,2
TR05022,JU00104,5
TR05022,JU00185,1
TR05022,JU00190,3
TR05023,JU00754,2
TR05023,JU00804,4
TR05024,JU00405,2
TR05024,JU00555,3
TR05024,JU00643,4
TR05024,JU00956,1
TR05025,JU00027,2
TR05025,JU00100,2
TR05025,JU00306,4
TR05026,JU00699,2
TR05027,JU00623,2
TR05028,JU00018,2
TR05028,JU00270,2
TR05028,JU00544,2
TR05028,JU00921,3
TR05029,JU00011,4
TR05029,JU00475,1
TR05029,JU00981,5
TR05030,JU00727,5
TR05031,JU00657,4
TR05031,JU00722,2
TR05032,JU00173,1
TR05033,JU00146,2
TR05033,JU00440,5
TR05034,JU00277,4
TR05034,JU00306,4
TR05034,JU00322,4
TR05035,JU00082,1
TR05035,JU00359,5
TR05035,JU00838,5
TR05036,JU00399,3
TR05036,JU00770,5
TR05037,JU00253,5
TR05037,JU00303,5
TR05037,JU00843,3
TR05038,JU00151,2
TR05038,JU00525,1
TR05038,JU00741,4
TR05039,JU00052,3
TR05039,JU00482,5
TR05039,JU00775,3
TR05040,JU00118,5
TR05040,JU00160,1
TR05040,JU00892,5
TR05041,JU00117,4
TR05041,JU00245,1
TR05041,JU00737,5
TR05042,JU00597,5
TR05042,JU00768,4
TR05043,JU00237,2
TR05043,JU00640,3
TR05044,JU00037,1
TR05044,JU00219,4
TR05044,JU00683,2
TR05045,JU00011,2
TR05045,JU00117,5
TR05045,JU00975,1
TR05046,JU00360,3
TR05046,JU00899,3
TR05047,JU00713,3
TR05047,JU00813,5
TR05048,JU00047,5
TR05048,JU00272,4
TR05048,JU00417,5
TR05049,JU00057,2
TR05049,JU00288,5
TR05049,JU00358,2
TR05049,JU00653,5
TR05049,JU00808,4
TR05050,JU00478,3
TR05050,JU00559,3
TR05051,JU00812,1
TR05052,JU00514,3
TR05052,JU00668,3
TR05053,JU00044,3
TR05053,JU00183,4
TR05053,JU00607,3
TR05054,JU00312,5
TR05054,JU00423,3
TR05054,JU00615,1
TR05054,JU00645,3
TR05055,JU00489,2
TR05055,JU00965,5
TR05056,JU00475,1
TR05056,JU00707,2
TR05057,JU00045,2
TR05057,JU00095,5
TR05058,JU00062,5
TR05058,JU00543,2
TR05058,JU00671,4
TR05059,JU00548,5
TR05059,JU00576,4
TR05059,JU00586,3
TR05059,JU00630,5
TR05059,JU00631,4
TR05059,JU00744,5
TR05060,JU00439,2
TR05060,JU00939,3
TR05061,JU00005,3
TR05061,JU00627,3
TR05061,JU00770,2
TR05062,JU00171,2
TR05062,JU00574,5
TR05062,JU00972,2
TR05063,JU00398,1
TR05063,JU00480,3
TR05063,JU00595,4
TR05063,JU00967,3
TR05064,JU00292,2
TR05064,JU00543,5
TR05064,JU00863,1
TR05064,JU00948,3
TR05065,JU00191,3
TR05065,JU00477,1
TR05066,JU00847,5
TR05067,JU00672,3
TR05067,JU00866,2
TR05067,JU00908,1
TR05068,JU00007,3
TR05068,JU00303,3
TR05069,JU00605,3
TR05070,JU00334,5
TR05070,JU00821,1
TR05071,JU00380,4
TR05072,JU00329,4
TR05072,JU00542,5
TR05072,JU00598,3
TR05073,JU00861,2
TR05074,JU00035,2
TR05074,JU00958,4
TR05074,JU00983,2
TR05075,JU00705,5
TR05075,JU00830,4
TR05075,JU00881,4
TR05076,JU00525,4
TR05077,JU00985,3
TR05078,JU00148,1
TR05078,JU00224,3
TR05078,JU00355,4
TR05078,JU00368,5
TR05078,JU00996,2
TR05079,JU00503,5
TR05079,JU00630,5
TR05079,JU00788,2
TR05079,JU00941,4
TR05080,JU00871,1
TR05080,JU00962,1
TR05081,JU00032,3
TR05081,JU00853,4
TR05081,JU00887,2
TR05082,JU00381,5
TR05082,JU00414,1
TR05082,JU00571,1
TR05082,JU00991,1
TR05083,JU00212,5
TR05083,JU00450,1
TR05083,JU00785,1
TR05083,JU00824,5
TR05083,JU00953,3
TR05084,JU00214,1
TR05084,JU00793,1
TR05085,JU00718,4
TR05085,JU00831,5
TR05085,JU00974,4
TR05086,JU00240,1
TR05086,JU00546,2
TR05086,JU00830,2
TR05086,JU00853,3
TR05087,JU00103,4
TR05087,JU00150,2
TR05087,JU00558,4
TR05087,JU00702,5
TR05087,JU00760,4
TR05087,JU00896,5
TR05088,JU00052,3
TR05088,JU00882,5
TR05089,JU00161,2
TR05089,JU00479,2
TR05089,JU00813,3
TR05089,JU00987,1
TR05090,JU00485,1
TR05090,JU00607,4
TR05091,JU00066,2
TR05091,JU00350,2
TR05091,JU00507,2
TR05091,JU00650,2
TR05092,JU00139,3
TR05092,JU00372,3
TR05092,JU00627,2
TR05093,JU00413,2
TR05093,JU00516,4
TR05094,JU00896,1
TR05095,JU00326,1
TR05096,JU00014,1
TR05096,JU00354,3
TR05096,JU00402,1
TR05096,JU00817,3
TR05096,JU00930,3
TR05097,JU00832,3
TR05097,JU00929,5
TR05097,JU00943,4
TR05098,JU00023,3
TR05098,JU00080,2
TR05099,JU00380,4
TR05099,JU00727,5
TR05100,JU00270,2
TR05100,JU00598,5
TR05100,JU00854,1
TR05100,JU00891,1
TR05101,JU00386,1
TR05101,JU00543,5
TR05102,JU00361,1
TR05102,JU00685,4
TR05102,JU00918,1
TR05103,JU00023,5
TR05103,JU00938,2
TR05104,JU00622,4
TR05104,JU00973,3
TR05105,JU00640,3
TR05106,JU00127,4
TR05106,JU00645,4
TR05106,JU00704,1
TR05107,JU00800,3
TR05108,JU00039,3
TR05108,JU00325,2
TR05108,JU00566,5
TR05109,JU00046,4
TR05109,JU00276,2
TR05109,JU00736,5
TR05110,JU00340,3
TR05111,JU00672,4
TR05111,JU00920,1
TR05112,JU00530,2
TR05112,JU00921,1
TR05113,JU00379,2
TR05113,JU00691,5
TR05114,JU00237,5
TR05114,JU00314,1
TR05114,JU00602,5
TR05114,JU00738,4
TR05114,JU00994,1
TR05115,JU00679,1
TR05115,JU00719,2
TR05116,JU00113,4
TR05116,JU00197,1
TR05116,JU00497,5
TR05117,JU00159,2
TR05117,JU00477,2
TR05117,JU00950,5
TR05118,JU00144,4
TR05119,JU00587,4
TR05120,JU00070,3
TR05120,JU00312,5
TR05120,JU00391,1
TR05121,JU00611,4
TR05122,JU00470,4
TR05122,JU00538,5
TR05123,JU00117,4
TR05123,JU00372,3
TR05123,JU00478,2
TR05123,JU00882,4
TR05123,JU00935,2
TR05124,JU00254,1
TR05124,JU00337,1
TR05125,JU00036,3
TR05125,JU00135,5
TR05125,JU00641,2
TR05126,JU00708,5
TR05127,JU00865,4
TR05127,JU00985,1
TR05128,JU00239,3
TR05128,JU00276,4
TR05128,JU00846,2
TR05128,JU00881,2
TR05128,JU00911,3
TR05129,JU00130,4
TR05129,JU00175,1
TR05129,JU00203,4
TR05129,JU00226,5
TR05130,JU00469,3
TR05131,JU00897,4
TR05131,JU00963,3
TR05132,JU00226,2
TR05132,JU00851,5
TR05132,JU00893,3
TR05133,JU00780,3
TR05134,JU00218,1
TR05134,JU00616,1
TR05134,JU00698,2
TR05135,JU00375,5
TR05135,JU00516,1
TR05136,JU00422,2
TR05136,JU00918,2
TR05137,JU00316,4
TR05137,JU00777,5
TR05137,JU00785,2
TR05138,JU00434,1
TR05139,JU00203,1
TR05140,JU00833,2
TR05141,JU00067,3
TR05142,JU00654,2
TR05143,JU00132,3
TR05143,JU00506,4
TR05143,JU00681,2
TR05144,JU00322,3
TR05144,JU00762,4
TR05145,JU00231,3
TR05145,JU00591,4
TR05145,JU00669,1
TR05146,JU00019,5
TR05146,JU00672,2
TR05147,JU00188,1
TR05147,JU00785,3
TR05148,JU00599,1
TR05149,JU00874,1
TR05150,JU00135,5
TR05150,JU00448,2
TR05150,JU00822,4
TR05151,JU00039,1
TR05151,JU00206,4
TR05151,JU00249,5
TR05151,JU00494,2
TR05152,JU00512,2
TR05152,JU00674,2
TR05152,JU00895,5
TR05153,JU00557,3
TR05154,JU00419,3
TR05154,JU00795,2
TR05155,JU00354,2
TR05155,JU00653,3
TR05155,JU00671,2
TR05155,JU00804,3
TR05156,JU00273,5
TR05156,JU00328,1
TR05156,JU00720,2
TR05157,JU00506,2
TR05157,JU00755,5
TR05158,JU00027,3
TR05158,JU00062,4
TR05158,JU00244,4
TR05158,JU00368,5
TR05159,JU00311,1
TR05159,JU00586,4
TR05159,JU00647,5
TR05160,JU00333,1
TR05160,JU00405,3
TR05160,JU00995,5
TR05161,JU00581,4
TR05161,JU00610,3
TR05162,JU00298,5
TR05162,JU00890,3
TR05163,JU00145,3
TR05163,JU00601,4
TR05164,JU00194,2
TR05164,JU00691,4
TR05164,JU00696,5
TR05165,JU00298,4
TR05165,JU00486,3
TR05165,JU00583,2
TR05165,JU00686,3
TR05165,JU00736,4
TR05165,JU00909,4
TR05166,JU00712,5
TR05167,JU00072,4
TR05167,JU00222,5
TR05167,JU00900,3
TR05168,JU00052,1
TR05168,JU00657,3
TR05168,JU00817,3
TR05169,JU00392,5
TR05169,JU00712,4
TR05170,JU00930,4
TR05170,JU00988,3
TR05171,JU00327,3
TR05171,JU00939,2
TR05172,JU00383,3
TR05172,JU00891,2
TR05173,JU00830,3
TR05174,JU00665,5
TR05174,JU00714,2
TR05174,JU00851,5
TR05175,JU00004,5
TR05175,JU00014,1
TR05175,JU00400,5
TR05175,JU00851,4
TR05175,JU00938,4
TR05176,JU00059,5
TR05176,JU00993,5
TR05177,JU00224,2
TR05177,JU00739,2
TR05178,JU00160,3
TR05178,JU00334,1
TR05178,JU00447,5
TR05179,JU00028,4
TR05179,JU00353,1
TR05179,JU00425,4
TR05179,JU00816,5
TR05179,JU00980,2
TR05180,JU00600,2
TR05181,JU00775,2
TR05182,JU00407,1
TR05182,JU00522,4
TR05182,JU00870,4
TR05183,JU00086,1
TR05183,JU00452,4
TR05184,JU00935,5
TR05185,JU00135,4
TR05185,JU00389,2
TR05185,JU00679,2
TR05185,JU00879,4
TR05185,JU00882,4
TR05186,JU00296,5
TR05186,JU00729,3
TR05186,JU00751,5
TR05187,JU00383,2
TR05187,JU00392,2
TR05187,JU00489,3
TR05187,JU00838,4
TR05188,JU00161,3
TR05188,JU00428,3
TR05189,JU00429,4
TR05189,JU00874,3
TR05190,JU00093,5
TR05190,JU00318,5
TR05190,JU00860,1
TR05190,JU00996,2
TR05191,JU00165,2
TR05191,JU00790,2
TR05192,JU00028,4
TR05192,JU00451,4
TR05192,JU00569,2
TR05192,JU00753,3
TR05193,JU00007,2
TR05193,JU00389,5
TR05193,JU00536,1
TR05193,JU00722,3
TR05194,JU00535,4
TR05194,JU00980,3
TR05195,JU00303,2
TR05196,JU00339,5
TR05197,JU00598,5
TR05197,JU00645,4
TR05198,JU00072,4
TR05198,JU00580,5
TR05199,JU00629,5
TR05200,JU00593,1
TR05200,JU00833,2
TR05200,JU00895,4
TR05201,JU00040,3
TR05201,JU00268,1
TR05201,JU00427,2
TR05201,JU00983,5
TR05202,JU00582,4
TR05203,JU00767,3
TR05203,JU00868,2
TR05204,JU00601,5
TR05204,JU00845,1
TR05205,JU00318,3
TR05205,JU00373,5
TR05205,JU00441,4
TR05206,JU00382,4
TR05206,JU00548,3
TR05206,JU00692,4
TR05206,JU00834,4
TR05207,JU00034,5
TR05207,JU00526,3
TR05207,JU00725,5
TR05208,JU00462,5
TR05208,JU00654,3
TR05208,JU00858,2
TR05209,JU00405,3
TR05209,JU00576,3
TR05209,JU00776,5
TR05210,JU00205,1
TR05210,JU00980,5
TR05211,JU00318,5
TR05211,JU00804,2
TR05212,JU00106,3
TR05212,JU00364,4
TR05212,JU00483,3
TR05212,JU00854,3
TR05213,JU00011,2
TR05213,JU00324,5
TR05213,JU00622,3
TR05213,JU00912,5
TR05213,JU00940,2
TR05214,JU00562,5
TR05215,JU00770,2
TR05215,JU00897,5
TR05216,JU00814,5
TR05217,JU00143,3
TR05217,JU00204,4
TR05218,JU00511,5
TR05219,JU00086,3
TR05219,JU00377,4
TR05219,JU00728,2
TR05220,JU00269,1
TR05220,JU00297,2
TR05220,JU00404,2
TR05220,JU00546,5
TR05220,JU00554,2
TR05220,JU00638,1
TR05221,JU00614,4
TR05222,JU00141,5
TR05222,JU00619,4
TR05222,JU00677,4
TR05223,JU00522,3
TR05224,JU00423,4
TR05225,JU00265,4
TR05225,JU00317,4
TR05225,JU00739,3
TR05226,JU00883,2
TR05227,JU00329,2
TR05228,JU00672,1
TR05229,JU00004,5
TR05230,JU00326,1
TR05231,JU00029,3
TR05231,JU00483,4
TR05231,JU00846,5
TR05232,JU00093,2
TR05232,JU00198,2
TR05232,JU00597,2
TR05232,JU00716,4
TR05233,JU00490,4
TR05233,JU00857,4
TR05234,JU00244,1
TR05235,JU00024,1
TR05235,JU00097,2
TR05235,JU00808,1
TR05236,JU00265,2
TR05236,JU00674,2
TR05236,JU00732,4
TR05237,JU00664,5
TR05238,JU00051,2
TR05238,JU00061,4
TR05238,JU00111,2
TR05239,JU00076,1
TR05239,JU00231,5
TR05239,JU00597,3
TR05239,JU00641,2
TR05239,JU00700,1
TR05239,JU00871,3
TR05240,JU00506,3
TR05240,JU00877,1
TR05240,JU00898,3
TR05241,JU00345,4
TR05241,JU00500,4
TR05241,JU00842,3
TR05241,JU00964,1
TR05242,JU00209,5
TR05242,JU00716,3
TR05243,JU00415,2
TR05243,JU00463,2
TR05243,JU00525,1
TR05243,JU00572,3
TR05244,JU00127,4
TR05244,JU00193,5
TR05244,JU00221,3
TR05244,JU00589,3
TR05244,JU00754,1
TR05245,JU00055,1
TR05245,JU00239,2
TR05245,JU00402,2
TR05245,JU00912,3
TR05246,JU00024,4
TR05246,JU00061,2
TR05246,JU00268,2
TR05247,JU00248,4
TR05247,JU00613,5
TR05247,JU00724,5
TR05248,JU00920,4
TR05248,JU00995,1
TR05249,JU00252,1
TR05249,JU00336,1
TR05249,JU00805,5
TR05250,JU00244,1
TR05250,JU00913,2
TR05251,JU00627,1
TR05251,JU00710,4
TR05251,JU00755,1
TR05252,JU00058,4
TR05252,JU00526,4
TR05252,JU00529,2
TR05253,JU00122,1
TR05253,JU00335,4
TR05253,JU00659,3
TR05253,JU00814,4
TR05254,JU00159,4
TR05255,JU00051,4
TR05255,JU00383,2
TR05255,JU00612,5
TR05256,JU00166,5
TR05256,JU00172,2
TR05256,JU00334,1
TR05256,JU00953,4
TR05257,JU00482,2
TR05258,JU00196,1
TR05258,JU00975,5
TR05259,JU00268,2
TR05259,JU00467,1
TR05259,JU00908,3
TR05259,JU00935,3
TR05260,JU00544,3
TR05260,JU00621,5
TR05261,JU00246,5
TR05261,JU00859,1
TR05262,JU00197,2
TR05262,JU00416,4
TR05263,JU00075,1
TR05263,JU00734,3
TR05263,JU00926,3
TR05264,JU00802,4
TR05264,JU00807,2
TR05264,JU00959,4
TR05265,JU00034,5
TR05265,JU00525,3
TR05265,JU00621,2
TR05265,JU00926,5
TR05266,JU00080,1
TR05266,JU00086,2
TR05266,JU00267,4
TR05267,JU00526,1
TR05267,JU00745,3
TR05267,JU00870,4
TR05268,JU00033,3
TR05268,JU00763,5
TR05269,JU00005,5
TR05269,JU00597,1
TR05269,JU00667,3
TR05270,JU00007,4
TR05270,JU00112,4
TR05270,JU00188,1
TR05271,JU00321,4
TR05271,JU00898,5
TR05272,JU00962,1
TR05273,JU00322,4
TR05273,JU00367,2
TR05273,JU00720,3
TR05273,JU00852,4
TR05274,JU00141,3
TR05274,JU00437,5
TR05275,JU00063,3
TR05275,JU00436,5
TR05275,JU00566,3
TR05275,JU00641,1
TR05275,JU00676,3
TR05276,JU00448,4
TR05276,JU00634,3
TR05277,JU00140,1
TR05277,JU00323,3
TR05277,JU00514,4
TR05277,JU00954,4
TR05278,JU00242,5
